image_name,Type_1,Type_2,Type_3
82.jpg,0.499847,0.473876,0.026277
38.jpg,0.193283,0.621527,0.185190
418.jpg,0.068852,0.280616,0.650532
403.jpg,0.164572,0.664951,0.170477
228.jpg,0.087683,0.845435,0.066882
262.jpg,0.276749,0.679312,0.043939
373.jpg,0.146424,0.748333,0.105243
374.jpg,0.104129,0.577249,0.318622
72.jpg,0.383666,0.560724,0.055609
389.jpg,0.092152,0.748685,0.159164
71.jpg,0.107608,0.768300,0.124093
487.jpg,0.401799,0.537783,0.060417
117.jpg,0.550492,0.413380,0.036127
84.jpg,0.172926,0.538586,0.288488
163.jpg,0.119199,0.649374,0.231427
463.jpg,0.034113,0.462721,0.503166
312.jpg,0.364125,0.586783,0.049092
193.jpg,0.704912,0.262281,0.032807
159.jpg,0.070234,0.850956,0.078810
425.jpg,0.053364,0.328207,0.618430
292.jpg,0.037162,0.599312,0.363526
178.jpg,0.102763,0.593040,0.304197
366.jpg,0.027631,0.262500,0.709868
216.jpg,0.176714,0.711867,0.111420
70.jpg,0.302345,0.584842,0.112812
208.jpg,0.046828,0.576214,0.376958
466.jpg,0.109672,0.844392,0.045936
273.jpg,0.066727,0.375502,0.557770
180.jpg,0.047921,0.257784,0.694294
375.jpg,0.229410,0.693281,0.077309
229.jpg,0.139456,0.766450,0.094094
157.jpg,0.223229,0.623921,0.152850
231.jpg,0.302174,0.578220,0.119607
297.jpg,0.382182,0.495305,0.122513
493.jpg,0.425508,0.494631,0.079861
230.jpg,0.115516,0.566479,0.318005
311.jpg,0.051338,0.316884,0.631778
303.jpg,0.148996,0.766061,0.084943
295.jpg,0.075637,0.860571,0.063792
500.jpg,0.172797,0.521472,0.305731
353.jpg,0.056293,0.295002,0.648706
447.jpg,0.036711,0.501152,0.462136
379.jpg,0.039015,0.231104,0.729881
287.jpg,0.057364,0.271210,0.671426
270.jpg,0.039490,0.475254,0.485256
34.jpg,0.109400,0.584234,0.306366
318.jpg,0.125803,0.693029,0.181168
16.jpg,0.108488,0.583113,0.308399
333.jpg,0.051455,0.379737,0.568809
401.jpg,0.082241,0.802745,0.115014
492.jpg,0.558857,0.401912,0.039231
177.jpg,0.121748,0.805663,0.072589
310.jpg,0.071216,0.674038,0.254746
495.jpg,0.109643,0.835459,0.054898
75.jpg,0.235941,0.737217,0.026842
160.jpg,0.386242,0.583112,0.030646
399.jpg,0.243928,0.523174,0.232898
125.jpg,0.091614,0.716867,0.191518
26.jpg,0.359677,0.548700,0.091622
53.jpg,0.054983,0.242959,0.702058
474.jpg,0.208477,0.554046,0.237477
346.jpg,0.168793,0.475477,0.355730
400.jpg,0.117983,0.355621,0.526396
1.jpg,0.113259,0.593779,0.292962
150.jpg,0.540984,0.436425,0.022590
253.jpg,0.187623,0.562984,0.249393
18.jpg,0.159804,0.677359,0.162837
226.jpg,0.070886,0.426809,0.502306
296.jpg,0.196350,0.682955,0.120694
235.jpg,0.219354,0.565702,0.214943
172.jpg,0.043170,0.465486,0.491344
285.jpg,0.431977,0.477649,0.090373
4.jpg,0.066713,0.267209,0.666078
506.jpg,0.331085,0.638559,0.030356
33.jpg,0.399706,0.409860,0.190434
10.jpg,0.397589,0.540949,0.061462
97.jpg,0.087470,0.614188,0.298341
410.jpg,0.051687,0.530098,0.418215
139.jpg,0.162371,0.536993,0.300637
335.jpg,0.058737,0.368245,0.573018
31.jpg,0.433902,0.486224,0.079874
426.jpg,0.052105,0.464327,0.483568
94.jpg,0.141394,0.774160,0.084446
283.jpg,0.064550,0.285594,0.649856
113.jpg,0.086625,0.441479,0.471895
257.jpg,0.210723,0.696339,0.092938
325.jpg,0.215350,0.535212,0.249437
299.jpg,0.652983,0.317818,0.029199
116.jpg,0.028847,0.450720,0.520432
167.jpg,0.053221,0.421904,0.524876
83.jpg,0.064115,0.380552,0.555334
43.jpg,0.041596,0.721255,0.237149
300.jpg,0.215591,0.644656,0.139753
241.jpg,0.136466,0.525181,0.338353
165.jpg,0.825610,0.164297,0.010093
370.jpg,0.061836,0.467280,0.470884
332.jpg,0.088994,0.593202,0.317804
446.jpg,0.203669,0.587955,0.208376
0.jpg,0.386744,0.472327,0.140930
444.jpg,0.144925,0.637621,0.217454
57.jpg,0.370507,0.514820,0.114673
490.jpg,0.223671,0.631141,0.145188
456.jpg,0.215323,0.640016,0.144661
319.jpg,0.066454,0.842792,0.090754
308.jpg,0.388219,0.573220,0.038561
232.jpg,0.590368,0.331663,0.077969
68.jpg,0.074006,0.796263,0.129730
103.jpg,0.038884,0.530320,0.430797
184.jpg,0.070590,0.325939,0.603472
382.jpg,0.515275,0.460866,0.023859
