image_name,Type_1,Type_2,Type_3
Type_1/4195.jpg,0.215345,0.365957,0.418698
Type_1/2473.jpg,0.303778,0.649769,0.046453
Type_1/V_1390.jpg,0.191050,0.546368,0.262583
Type_1/976.jpg,0.816208,0.131997,0.051795
Type_1/3950.jpg,0.229373,0.750874,0.019753
Type_1/6241.jpg,0.052227,0.588471,0.359302
Type_1/V_1014.jpg,0.314084,0.659484,0.026431
Type_1/2551.jpg,0.131632,0.704330,0.164038
Type_1/3997.jpg,0.082374,0.448465,0.469161
Type_1/5774.jpg,0.116713,0.317954,0.565334
Type_1/4744.jpg,0.060418,0.341866,0.597717
Type_1/T_1346.jpg,0.111417,0.421347,0.467235
Type_1/1263.jpg,0.126556,0.232646,0.640798
Type_1/2150.jpg,0.019492,0.533225,0.447283
Type_1/2446.jpg,0.170856,0.183751,0.645393
Type_1/4516.jpg,0.743473,0.236505,0.020022
Type_1/5773.jpg,0.044388,0.355304,0.600308
Type_1/4021.jpg,0.118020,0.782707,0.099273
Type_1/3157.jpg,0.890473,0.100884,0.008642
Type_1/6750.jpg,0.035161,0.729241,0.235598
Type_1/T_579.jpg,0.932986,0.064791,0.002222
Type_1/4045.jpg,0.108760,0.554442,0.336798
Type_1/257.jpg,0.812868,0.180012,0.007120
Type_1/1081.jpg,0.124829,0.605580,0.269591
Type_1/1826.jpg,0.123873,0.419261,0.456866
Type_1/684.jpg,0.978488,0.017140,0.004372
Type_1/2190.jpg,0.965025,0.028342,0.006633
Type_1/3510.jpg,0.254090,0.541919,0.203991
Type_1/6025.jpg,0.010901,0.963437,0.025662
Type_1/T_1100.jpg,0.705088,0.269941,0.024972
Type_1/2475.jpg,0.674615,0.317601,0.007785
Type_1/T_1194.jpg,0.039086,0.494617,0.466297
Type_1/4888.jpg,0.318260,0.435523,0.246216
Type_1/T_308.jpg,0.104212,0.856754,0.039034
Type_1/4377.jpg,0.150496,0.669668,0.179837
Type_1/2209.jpg,0.046717,0.730112,0.223171
Type_1/3935.jpg,0.022922,0.264812,0.712267
Type_1/1523.jpg,0.052677,0.878107,0.069215
Type_1/5912.jpg,0.114771,0.400747,0.484482
Type_1/T_1120.jpg,0.069394,0.778578,0.152028
Type_1/6052.jpg,0.177038,0.640802,0.182161
Type_1/4694.jpg,0.637395,0.152002,0.210604
Type_1/421.jpg,0.330797,0.574731,0.094472
Type_1/2356.jpg,0.045890,0.129597,0.824512
Type_1/4746.jpg,0.299606,0.522708,0.177685
Type_1/596.jpg,0.242734,0.740583,0.016682
Type_1/25.jpg,0.052846,0.269290,0.677864
Type_1/4903.jpg,0.032721,0.881010,0.086270
Type_1/1298.jpg,0.995422,0.004499,0.000078
Type_1/T_560.jpg,0.980353,0.017862,0.001785
Type_1/2175.jpg,0.036972,0.511011,0.452017
Type_1/1075.jpg,0.995309,0.004614,0.000077
Type_1/2032.jpg,0.164889,0.432076,0.403035
Type_1/1339.jpg,0.080411,0.306464,0.613124
Type_1/6061.jpg,0.414030,0.313150,0.272821
Type_1/2786.jpg,0.526220,0.380302,0.093478
Type_1/2394.jpg,0.100846,0.503107,0.396046
Type_1/V_171.jpg,0.069556,0.739750,0.190694
Type_1/2013.jpg,0.137045,0.834921,0.028034
Type_1/1281.jpg,0.715145,0.169734,0.115121
Type_1/2749.jpg,0.070008,0.356916,0.573076
Type_1/6369.jpg,0.114840,0.463722,0.421439
Type_1/T_1220.jpg,0.320703,0.543281,0.136016
Type_1/T_229.jpg,0.025536,0.916885,0.057578
Type_1/T_1245.jpg,0.275235,0.714628,0.010137
Type_1/1730.jpg,0.742327,0.213255,0.044418
Type_1/737.jpg,0.185543,0.295013,0.519443
Type_1/T_516.jpg,0.729312,0.225222,0.045466
Type_1/T_463.jpg,0.394491,0.572738,0.032771
Type_1/5913.jpg,0.227819,0.569052,0.203129
Type_1/2012.jpg,0.837252,0.159450,0.003298
Type_1/2239.jpg,0.382993,0.438659,0.178348
Type_1/3933.jpg,0.719288,0.278088,0.002624
Type_1/V_1061.jpg,0.146546,0.398887,0.454566
Type_1/6687.jpg,0.328040,0.554429,0.117531
Type_1/T_434.jpg,0.073843,0.915703,0.010453
Type_1/2842.jpg,0.834979,0.130916,0.034105
Type_1/3683.jpg,0.738604,0.257694,0.003702
