ID,y
1,78.82852172851562
2,94.32411193847656
3,79.06946563720703
4,78.54571533203125
5,112.12167358398438
8,93.25828552246094
10,112.19001770019531
11,94.65241241455078
12,115.82270812988281
14,94.56720733642578
15,115.82270812988281
16,104.15384674072266
17,97.41401672363281
19,94.56720733642578
20,104.30440521240234
21,97.27099609375
22,115.97689056396484
23,97.41401672363281
26,93.95610046386719
28,93.8668212890625
29,97.41401672363281
33,97.41401672363281
35,94.17056274414062
41,95.77146911621094
42,93.80226135253906
43,115.82270812988281
45,103.67449188232422
46,103.39168548583984
51,94.32476806640625
53,81.27716064453125
55,112.34420013427734
56,94.18174743652344
57,103.67449188232422
58,95.29486846923828
59,103.43354797363281
63,112.12167358398438
64,94.63555145263672
65,104.30440521240234
69,94.36902618408203
71,95.19525909423828
72,104.43665313720703
73,94.56720733642578
76,103.43354797363281
77,103.86653900146484
78,115.11412048339844
82,94.56720733642578
83,104.30440521240234
84,94.54729461669922
85,103.67449188232422
87,112.12167358398438
88,95.77146911621094
89,112.46495056152344
91,94.32476806640625
93,94.14826202392578
94,103.39168548583984
95,94.12593078613281
96,112.12167358398438
97,93.31503295898438
98,112.12167358398438
99,94.32476806640625
101,104.1617202758789
103,112.46495056152344
104,94.01312255859375
105,112.12167358398438
110,95.11883544921875
111,112.6231689453125
113,112.12167358398438
114,93.81344604492188
115,112.63910675048828
117,112.46495056152344
120,93.56865692138672
121,112.12167358398438
122,93.31503295898438
123,112.3363265991211
126,112.12167358398438
132,112.97433471679688
135,103.25688171386719
137,104.21109008789062
138,94.56720733642578
140,94.18174743652344
142,111.36669921875
144,112.12167358398438
148,93.25828552246094
149,112.12167358398438
155,93.73391723632812
156,112.12167358398438
157,93.31503295898438
162,112.12167358398438
163,95.29486846923828
167,94.28411102294922
172,115.82270812988281
179,111.92525482177734
180,93.45111083984375
181,111.97865295410156
182,94.84390258789062
183,112.46495056152344
185,112.46495056152344
187,112.12167358398438
188,94.56720733642578
189,94.32476806640625
191,93.71167755126953
192,112.0882797241211
193,94.72075653076172
194,112.12167358398438
195,93.71167755126953
196,112.19001770019531
198,94.2844009399414
199,112.12167358398438
201,103.85993957519531
204,94.56720733642578
205,104.43665313720703
206,94.39311218261719
210,94.32476806640625
211,104.1617202758789
216,112.12167358398438
219,115.82270812988281
220,94.50069427490234
221,112.12167358398438
226,111.97865295410156
227,93.71167755126953
228,112.12167358398438
230,112.12167358398438
231,93.31503295898438
235,115.97689056396484
236,94.32476806640625
238,112.12167358398438
242,103.67449188232422
243,94.32476806640625
244,79.06946563720703
245,111.80534362792969
247,112.12167358398438
248,93.31503295898438
249,93.80226135253906
250,112.12167358398438
251,94.32476806640625
253,115.97689056396484
254,93.71167755126953
256,94.72075653076172
257,93.31503295898438
258,112.51551818847656
259,94.32476806640625
262,79.23112487792969
