image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00005.jpg,0.221730,0.006280,0.011419,0.000863,0.719450,0.015142,0.004141,0.020974
img_00007.jpg,0.442479,0.081756,0.013426,0.060403,0.067496,0.058864,0.016705,0.258870
img_00009.jpg,0.522857,0.116275,0.012540,0.058433,0.042463,0.193346,0.007320,0.046766
img_00018.jpg,0.662146,0.104285,0.008421,0.047869,0.022224,0.067640,0.007594,0.079822
img_00027.jpg,0.321869,0.022529,0.018640,0.005877,0.021368,0.063515,0.137907,0.408294
img_00030.jpg,0.444388,0.037895,0.017139,0.002992,0.386268,0.013188,0.031739,0.066390
img_00040.jpg,0.360723,0.021251,0.029473,0.010096,0.010791,0.051043,0.177306,0.339316
img_00046.jpg,0.632119,0.015278,0.017050,0.001634,0.244702,0.011767,0.020533,0.056917
img_00053.jpg,0.755885,0.033034,0.011250,0.018880,0.052970,0.049824,0.004557,0.073600
img_00071.jpg,0.348859,0.052341,0.038433,0.180023,0.163558,0.121481,0.046231,0.049075
img_00075.jpg,0.349035,0.242339,0.007670,0.049041,0.078926,0.114188,0.007182,0.151618
img_00102.jpg,0.354402,0.037866,0.024982,0.012353,0.015356,0.197163,0.073822,0.284056
img_00103.jpg,0.465405,0.117947,0.025375,0.098038,0.017279,0.208586,0.010794,0.056576
img_00109.jpg,0.707703,0.012243,0.008740,0.001504,0.210899,0.002732,0.010330,0.045849
img_00119.jpg,0.052485,0.011359,0.004624,0.001280,0.897016,0.011483,0.001310,0.020443
img_00120.jpg,0.338242,0.042496,0.030948,0.005816,0.024326,0.096198,0.113222,0.348753
img_00125.jpg,0.513868,0.088522,0.011127,0.060472,0.030486,0.098698,0.011129,0.185697
img_00128.jpg,0.034834,0.047711,0.154870,0.001729,0.019990,0.020529,0.007659,0.712678
img_00129.jpg,0.340124,0.032131,0.032983,0.017968,0.013540,0.071040,0.135853,0.356360
img_00133.jpg,0.407353,0.086549,0.007128,0.061321,0.169707,0.203759,0.006842,0.057340
img_00138.jpg,0.514413,0.038621,0.023037,0.018690,0.128642,0.041866,0.009205,0.225527
img_00141.jpg,0.036617,0.042633,0.116240,0.002248,0.019125,0.015673,0.006952,0.760512
img_00152.jpg,0.098461,0.026047,0.116166,0.012086,0.010930,0.146081,0.011198,0.579031
img_00161.jpg,0.059018,0.019090,0.030914,0.003151,0.159989,0.062789,0.016624,0.648426
img_00164.jpg,0.080483,0.005660,0.051473,0.002902,0.678467,0.035656,0.012200,0.133160
img_00170.jpg,0.517354,0.052792,0.028959,0.055401,0.105658,0.168945,0.003564,0.067326
img_00171.jpg,0.509623,0.050373,0.018556,0.089885,0.077007,0.148238,0.006760,0.099558
img_00172.jpg,0.075034,0.007505,0.016940,0.000896,0.873716,0.006632,0.004149,0.015126
img_00175.jpg,0.418893,0.065461,0.015273,0.130454,0.107991,0.172095,0.008692,0.081142
img_00180.jpg,0.210388,0.019354,0.041512,0.019294,0.248225,0.110762,0.019929,0.330536
img_00196.jpg,0.080902,0.020692,0.006032,0.001293,0.848730,0.011903,0.004155,0.026293
img_00212.jpg,0.497580,0.022168,0.014221,0.008886,0.192436,0.033467,0.028353,0.202889
img_00223.jpg,0.629399,0.026071,0.038978,0.009872,0.085327,0.070524,0.006070,0.133760
img_00230.jpg,0.558218,0.064113,0.016929,0.025426,0.005554,0.141425,0.017209,0.171127
img_00232.jpg,0.043531,0.105160,0.009676,0.006386,0.089804,0.007820,0.712662,0.024961
img_00244.jpg,0.663439,0.122315,0.004912,0.026640,0.042807,0.081608,0.010037,0.048242
img_00272.jpg,0.750031,0.036329,0.024466,0.009431,0.019208,0.089530,0.003314,0.067691
img_00280.jpg,0.431584,0.016111,0.022247,0.003236,0.460847,0.022009,0.000453,0.043512
img_00282.jpg,0.368926,0.066384,0.014879,0.094177,0.106221,0.263629,0.006893,0.078890
img_00285.jpg,0.425475,0.090231,0.019146,0.008038,0.040250,0.070322,0.167897,0.178641
img_00289.jpg,0.388379,0.043962,0.039705,0.006044,0.319662,0.149162,0.004297,0.048791
img_00292.jpg,0.316132,0.042406,0.015053,0.009715,0.007772,0.130153,0.152580,0.326189
img_00302.jpg,0.313572,0.036429,0.031349,0.012378,0.012181,0.075981,0.165653,0.352457
img_00311.jpg,0.709642,0.049179,0.017505,0.003154,0.109071,0.019532,0.011476,0.080440
img_00320.jpg,0.818831,0.042614,0.020038,0.003063,0.057435,0.008601,0.005851,0.043568
img_00331.jpg,0.375595,0.046024,0.049964,0.008928,0.045304,0.155607,0.116705,0.201873
img_00358.jpg,0.359263,0.014492,0.014013,0.008918,0.023402,0.174885,0.092140,0.312887
img_00374.jpg,0.663853,0.041208,0.008746,0.022061,0.011007,0.132732,0.006922,0.113471
img_00375.jpg,0.501358,0.067456,0.039536,0.015866,0.140748,0.179713,0.006331,0.048993
img_00376.jpg,0.469176,0.035535,0.026126,0.009523,0.033356,0.077917,0.117397,0.230972
img_00380.jpg,0.567586,0.034088,0.017448,0.011077,0.150861,0.150951,0.004040,0.063950
img_00383.jpg,0.563668,0.070610,0.018495,0.004777,0.164045,0.023801,0.065253,0.089351
img_00398.jpg,0.521742,0.033007,0.032487,0.006111,0.208655,0.042192,0.069179,0.086627
img_00407.jpg,0.759198,0.031896,0.026594,0.036645,0.038667,0.035475,0.002103,0.069423
img_00417.jpg,0.598818,0.020671,0.015138,0.007056,0.183045,0.026075,0.018456,0.130740
img_00432.jpg,0.285940,0.033490,0.174581,0.027871,0.124296,0.159275,0.016844,0.177703
img_00442.jpg,0.046080,0.028448,0.070105,0.001967,0.021270,0.060144,0.015072,0.756914
img_00446.jpg,0.741002,0.066672,0.003925,0.036028,0.071135,0.052615,0.005180,0.023444
img_00469.jpg,0.462443,0.163569,0.018419,0.052186,0.082192,0.110210,0.019020,0.091961
img_00473.jpg,0.707227,0.017730,0.041499,0.004534,0.118229,0.010616,0.001310,0.098856
img_00483.jpg,0.526534,0.028021,0.011328,0.003097,0.182322,0.006413,0.008543,0.233743
img_00484.jpg,0.460677,0.109701,0.010460,0.118200,0.121603,0.096295,0.013065,0.070000
img_00486.jpg,0.497629,0.048215,0.026006,0.025063,0.099593,0.133447,0.006381,0.163667
