image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00005.jpg,0.087098,0.004206,0.009426,0.000846,0.879033,0.006989,0.006296,0.006107
img_00007.jpg,0.375150,0.103512,0.008092,0.035827,0.028863,0.063293,0.010049,0.375214
img_00009.jpg,0.510447,0.060687,0.012038,0.028378,0.054682,0.266360,0.008822,0.058586
img_00018.jpg,0.713936,0.053371,0.006147,0.026749,0.009339,0.080079,0.004160,0.106219
img_00027.jpg,0.628789,0.028512,0.003695,0.002275,0.010163,0.075578,0.090242,0.160747
img_00030.jpg,0.305883,0.021964,0.008987,0.003649,0.557293,0.010294,0.034652,0.057277
img_00040.jpg,0.513523,0.027304,0.010165,0.002779,0.010308,0.059980,0.219299,0.156642
img_00046.jpg,0.803926,0.005212,0.006804,0.000551,0.151547,0.003946,0.015271,0.012743
img_00053.jpg,0.814156,0.014653,0.008314,0.004945,0.029679,0.095569,0.002083,0.030601
img_00071.jpg,0.427594,0.053143,0.005876,0.308919,0.068826,0.102854,0.013966,0.018822
img_00075.jpg,0.443767,0.116576,0.006792,0.020659,0.107564,0.196471,0.002444,0.105728
img_00102.jpg,0.367441,0.041158,0.019023,0.003869,0.007222,0.114113,0.081666,0.365508
img_00103.jpg,0.474233,0.036440,0.006198,0.081941,0.018335,0.297972,0.003501,0.081378
img_00109.jpg,0.713722,0.014279,0.005335,0.001245,0.220738,0.004592,0.015924,0.024166
img_00119.jpg,0.091170,0.016513,0.002955,0.001268,0.818150,0.025144,0.001810,0.042989
img_00120.jpg,0.317128,0.029404,0.016824,0.002601,0.015849,0.048708,0.134195,0.435293
img_00125.jpg,0.580202,0.043912,0.008874,0.034887,0.017273,0.105108,0.006586,0.203158
img_00128.jpg,0.024898,0.055027,0.157526,0.002694,0.009044,0.008295,0.002280,0.740234
img_00129.jpg,0.552629,0.043304,0.014306,0.004578,0.011989,0.056103,0.110561,0.206529
img_00133.jpg,0.240279,0.066308,0.004081,0.042598,0.314131,0.260322,0.003199,0.069082
img_00138.jpg,0.547063,0.040319,0.016587,0.015656,0.104475,0.076032,0.005674,0.194195
img_00141.jpg,0.032533,0.030904,0.108332,0.002652,0.005661,0.007485,0.002115,0.810318
img_00152.jpg,0.106493,0.044088,0.016599,0.015791,0.004439,0.032816,0.006508,0.773266
