image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00005.jpg,0.034750,0.000326,0.000968,0.000073,0.962207,0.000862,0.000272,0.000543
img_00007.jpg,0.265052,0.246524,0.009911,0.033487,0.038730,0.100038,0.008520,0.297738
img_00009.jpg,0.768804,0.039330,0.001869,0.002412,0.028789,0.138357,0.002309,0.018131
img_00018.jpg,0.859007,0.009214,0.002417,0.005248,0.000438,0.090543,0.003057,0.030077
img_00027.jpg,0.583592,0.078430,0.001652,0.002113,0.015393,0.099603,0.020466,0.198751
img_00030.jpg,0.130771,0.001622,0.000753,0.000266,0.845539,0.000704,0.002147,0.018197
img_00040.jpg,0.263991,0.121347,0.005402,0.005335,0.005387,0.081510,0.283300,0.233728
img_00046.jpg,0.766468,0.002178,0.000453,0.000090,0.224550,0.002255,0.003082,0.000925
img_00053.jpg,0.969114,0.002059,0.007388,0.001492,0.005430,0.002885,0.000176,0.011456
img_00071.jpg,0.227848,0.014217,0.005852,0.533610,0.129463,0.061236,0.016864,0.010909
img_00075.jpg,0.526565,0.034271,0.002068,0.002752,0.026270,0.367537,0.000776,0.039760
img_00102.jpg,0.113122,0.077528,0.004280,0.003740,0.003422,0.113524,0.037216,0.647168
img_00103.jpg,0.492942,0.004610,0.010864,0.015757,0.005921,0.047229,0.001788,0.420888
img_00109.jpg,0.915132,0.000963,0.001118,0.000045,0.064497,0.001727,0.000914,0.015604
img_00119.jpg,0.003577,0.003467,0.000282,0.000092,0.935765,0.001396,0.000151,0.055270
img_00120.jpg,0.279705,0.009512,0.008395,0.001425,0.008616,0.012603,0.033427,0.646317
img_00125.jpg,0.799568,0.018939,0.002122,0.002515,0.005491,0.031581,0.004002,0.135783
img_00128.jpg,0.003972,0.066081,0.169534,0.000302,0.001716,0.003999,0.000489,0.753907
img_00129.jpg,0.408373,0.110813,0.014182,0.006582,0.005920,0.051695,0.153939,0.248496
img_00133.jpg,0.117714,0.015040,0.000484,0.004055,0.740919,0.087714,0.001370,0.032705
img_00138.jpg,0.837680,0.030701,0.015517,0.003269,0.021723,0.019896,0.001538,0.069676
img_00141.jpg,0.003340,0.018689,0.058829,0.000348,0.000580,0.003496,0.000981,0.913737
