image_name,Type_1,Type_2,Type_3
Type_1/623.jpg,0.649026,0.330663,0.020312
Type_1/879.jpg,0.157963,0.590450,0.251587
Type_1/1161.jpg,0.196647,0.551187,0.252166
Type_1/1014.jpg,0.477688,0.385287,0.137025
Type_1/1061.jpg,0.083910,0.534229,0.381862
Type_1/700.jpg,0.603968,0.393624,0.002408
Type_1/653.jpg,0.319940,0.561789,0.118271
Type_1/833.jpg,0.033204,0.022735,0.944060
Type_1/57.jpg,0.619914,0.370973,0.009113
Type_1/783.jpg,0.889330,0.099002,0.011669
Type_1/1131.jpg,0.725329,0.235253,0.039418
Type_1/1024.jpg,0.481722,0.426740,0.091537
Type_1/605.jpg,0.029425,0.205660,0.764915
Type_1/1199.jpg,0.233174,0.677192,0.089634
Type_1/484.jpg,0.542279,0.302025,0.155696
Type_1/416.jpg,0.145954,0.493099,0.360946
Type_1/1422.jpg,0.655204,0.335299,0.009497
Type_1/596.jpg,0.119607,0.218806,0.661588
Type_1/901.jpg,0.221007,0.591412,0.187580
Type_1/96.jpg,0.449997,0.310705,0.239298
Type_1/759.jpg,0.222465,0.675808,0.101727
Type_1/1179.jpg,0.742094,0.253122,0.004784
Type_1/1336.jpg,0.540495,0.326839,0.132666
Type_1/469.jpg,0.532187,0.357037,0.110776
Type_1/890.jpg,0.817575,0.170463,0.011962
Type_1/836.jpg,0.403484,0.510075,0.086441
Type_1/921.jpg,0.015852,0.043635,0.940513
Type_1/1281.jpg,0.806504,0.177882,0.015614
Type_1/334.jpg,0.439062,0.288122,0.272815
Type_1/1230.jpg,0.168781,0.765963,0.065256
Type_1/553.jpg,0.214266,0.747029,0.038705
Type_1/667.jpg,0.214020,0.599149,0.186831
Type_1/349.jpg,0.412115,0.271908,0.315977
Type_1/677.jpg,0.205214,0.429577,0.365209
Type_1/148.jpg,0.295659,0.548020,0.156321
Type_1/805.jpg,0.164870,0.311102,0.524029
Type_1/294.jpg,0.570663,0.372410,0.056927
Type_1/338.jpg,0.063673,0.140938,0.795389
Type_1/1456.jpg,0.791442,0.165121,0.043437
Type_1/1384.jpg,0.371605,0.483770,0.144625
Type_1/138.jpg,0.873735,0.123381,0.002884
Type_1/171.jpg,0.542173,0.377957,0.079870
Type_1/576.jpg,0.542390,0.425350,0.032260
Type_1/102.jpg,0.255153,0.608360,0.136487
Type_1/1390.jpg,0.365462,0.460281,0.174256
Type_1/917.jpg,0.150968,0.225959,0.623072
Type_1/41.jpg,0.481227,0.430397,0.088376
Type_1/710.jpg,0.627562,0.338276,0.034162
Type_1/641.jpg,0.518188,0.410690,0.071122
Type_1/454.jpg,0.650985,0.340848,0.008167
Type_2/883.jpg,0.284343,0.549580,0.166078
Type_2/1264.jpg,0.189549,0.610146,0.200305
