image_name,Type_1,Type_2,Type_3
Type_1/623.jpg,0.848876,0.140961,0.010163
Type_1/879.jpg,0.520911,0.460011,0.019077
Type_1/1161.jpg,0.228007,0.454382,0.317611
Type_1/1014.jpg,0.809968,0.183345,0.006687
Type_1/1061.jpg,0.116328,0.683554,0.200118
Type_1/700.jpg,0.703513,0.290227,0.006260
Type_1/653.jpg,0.018314,0.115474,0.866212
Type_1/833.jpg,0.104854,0.215729,0.679417
Type_1/57.jpg,0.694520,0.292355,0.013125
Type_1/783.jpg,0.799477,0.169910,0.030613
Type_1/1131.jpg,0.927879,0.070344,0.001777
Type_1/1024.jpg,0.808724,0.177916,0.013359
Type_1/605.jpg,0.148251,0.311189,0.540560
Type_1/1199.jpg,0.289386,0.483806,0.226809
Type_1/484.jpg,0.754707,0.206916,0.038377
Type_1/416.jpg,0.153147,0.537120,0.309733
Type_1/1422.jpg,0.720799,0.270287,0.008914
Type_1/596.jpg,0.768882,0.200469,0.030649
Type_1/901.jpg,0.537056,0.358565,0.104378
Type_1/96.jpg,0.594002,0.303820,0.102178
Type_1/759.jpg,0.483753,0.434499,0.081748
Type_1/1179.jpg,0.777037,0.203507,0.019455
Type_1/1336.jpg,0.500387,0.426179,0.073434
Type_1/469.jpg,0.600314,0.302214,0.097472
Type_1/890.jpg,0.800099,0.194857,0.005044
Type_1/836.jpg,0.604279,0.366756,0.028964
Type_1/921.jpg,0.162573,0.193673,0.643754
Type_1/1281.jpg,0.867144,0.127309,0.005547
Type_1/334.jpg,0.441804,0.312066,0.246130
Type_1/1230.jpg,0.216919,0.733016,0.050065
Type_1/553.jpg,0.125967,0.535976,0.338057
Type_1/667.jpg,0.158812,0.723690,0.117498
Type_1/349.jpg,0.895363,0.099155,0.005482
Type_1/677.jpg,0.210267,0.514769,0.274965
Type_1/148.jpg,0.296529,0.492435,0.211037
Type_1/805.jpg,0.532951,0.319777,0.147273
Type_1/294.jpg,0.787943,0.199326,0.012731
Type_1/338.jpg,0.377257,0.289357,0.333385
Type_1/1456.jpg,0.854104,0.129432,0.016464
Type_1/1384.jpg,0.779787,0.198063,0.022149
Type_1/138.jpg,0.848989,0.140632,0.010379
Type_1/171.jpg,0.746533,0.229658,0.023809
Type_1/576.jpg,0.764810,0.206251,0.028939
Type_1/102.jpg,0.309236,0.478021,0.212743
Type_1/1390.jpg,0.653972,0.325755,0.020273
Type_1/917.jpg,0.803692,0.162547,0.033761
Type_1/41.jpg,0.857743,0.134464,0.007793
Type_1/710.jpg,0.655791,0.264600,0.079609
Type_1/641.jpg,0.566604,0.323507,0.109890
Type_1/454.jpg,0.814207,0.163558,0.022236
Type_2/883.jpg,0.089578,0.328182,0.582240
Type_2/1264.jpg,0.146132,0.427013,0.426855
Type_2/418.jpg,0.247604,0.398819,0.353577
Type_2/403.jpg,0.676626,0.294323,0.029050
Type_2/84.jpg,0.019218,0.142494,0.838288
Type_2/971.jpg,0.487880,0.375886,0.136234
Type_2/1386.jpg,0.341116,0.531038,0.127846
Type_2/768.jpg,0.591684,0.335742,0.072573
Type_2/297.jpg,0.143443,0.358327,0.498230
Type_2/303.jpg,0.476794,0.415800,0.107406
Type_2/775.jpg,0.127817,0.611106,0.261077
Type_2/1119.jpg,0.418190,0.457948,0.123862
Type_2/1263.jpg,0.671624,0.289255,0.039121
Type_2/525.jpg,0.076280,0.226380,0.697340
Type_2/26.jpg,0.139382,0.486679,0.373939
Type_2/235.jpg,0.275708,0.581800,0.142492
Type_2/957.jpg,0.054737,0.152891,0.792373
Type_2/535.jpg,0.347289,0.498889,0.153822
Type_2/673.jpg,0.117419,0.484954,0.397628
Type_2/94.jpg,0.187387,0.393874,0.418739
Type_2/761.jpg,0.189063,0.384582,0.426355
Type_2/729.jpg,0.022759,0.134851,0.842390
Type_2/857.jpg,0.190725,0.391270,0.418005
Type_2/744.jpg,0.374641,0.503490,0.121868
Type_2/824.jpg,0.051327,0.271220,0.677453
Type_2/1392.jpg,0.211235,0.501893,0.286873
Type_2/1219.jpg,0.039427,0.246534,0.714040
Type_2/616.jpg,0.402268,0.412994,0.184738
Type_2/43.jpg,0.041448,0.266551,0.692001
Type_2/165.jpg,0.327381,0.464745,0.207873
Type_2/332.jpg,0.309353,0.490800,0.199847
Type_2/1016.jpg,0.340723,0.521956,0.137321
Type_2/319.jpg,0.094522,0.567854,0.337624
Type_2/967.jpg,0.412520,0.508492,0.078987
Type_2/1476.jpg,0.288234,0.604549,0.107217
Type_2/279.jpg,0.153653,0.666188,0.180159
Type_2/933.jpg,0.042130,0.152660,0.805210
